G,Date,,,,,Opponent,,,Tm,Opp,W,L,Starting Lineup
34,2024-01-02,,,Box Score,,Brooklyn Nets,W,,112,85,20,14,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
35,2024-01-03,,,Box Score,@,Minnesota Timberwolves,W,,117,106,21,14,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
36,2024-01-05,,,Box Score,,Los Angeles Clippers,L,,95,111,21,15,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
37,2024-01-07,,,Box Score,@,Sacramento Kings,W,,133,100,22,15,B. Ingram · H. Jones · C. McCollum · T. Murphy · J. Valančiūnas
38,2024-01-10,,,Box Score,@,Golden State Warriors,W,,141,105,23,15,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
39,2024-01-12,,,Box Score,@,Denver Nuggets,L,,113,125,23,16,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
40,2024-01-13,,,Box Score,@,Dallas Mavericks,W,,118,108,24,16,D. Daniels · J. Hawkins · H. Jones · N. Marshall · J. Valančiūnas
41,2024-01-15,,,Box Score,@,Dallas Mavericks,L,,120,125,24,17,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
42,2024-01-17,,,Box Score,,Charlotte Hornets,W,,132,112,25,17,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
43,2024-01-19,,,Box Score,,Phoenix Suns,L,,109,123,25,18,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
44,2024-01-23,,,Box Score,,Utah Jazz,W,,153,124,26,18,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
45,2024-01-26,,,Box Score,,Oklahoma City Thunder,L,,83,107,26,19,B. Ingram · H. Jones · C. McCollum · T. Murphy · J. Valančiūnas
46,2024-01-27,,,Box Score,@,Milwaukee Bucks,L,,117,141,26,20,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
47,2024-01-29,,,Box Score,@,Boston Celtics,L,,112,118,26,21,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
48,2024-01-31,,,Box Score,@,Houston Rockets,W,,110,99,27,21,D. Daniels · B. Ingram · C. McCollum · T. Murphy · J. Valančiūnas
49,2024-02-02,,,Box Score,@,San Antonio Spurs,W,,114,113,28,21,B. Ingram · C. McCollum · T. Murphy · J. Valančiūnas · Z. Williamson
50,2024-02-05,,,Box Score,,Toronto Raptors,W,,138,100,29,21,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
51,2024-02-07,,,Box Score,@,Los Angeles Clippers,W,,117,106,30,21,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
52,2024-02-09,,,Box Score,@,Los Angeles Lakers,L,,122,139,30,22,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
53,2024-02-10,,,Box Score,@,Portland Trail Blazers,W,,93,84,31,22,B. Ingram · H. Jones · C. McCollum · T. Murphy · J. Valančiūnas
54,2024-02-12,,,Box Score,@,Memphis Grizzlies,W,,96,87,32,22,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
55,2024-02-14,,,Box Score,,Washington Wizards,W,,133,126,33,22,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
56,2024-02-22,,,Box Score,,Houston Rockets,W,,127,105,34,22,H. Jones · C. McCollum · T. Murphy · J. Valančiūnas · Z. Williamson
57,2024-02-23,,,Box Score,,Miami Heat,L,,95,106,34,23,H. Jones · C. McCollum · T. Murphy · J. Valančiūnas · Z. Williamson
58,2024-02-25,,,Box Score,,Chicago Bulls,L,,106,114,34,24,B. Ingram · H. Jones · T. Murphy · J. Valančiūnas · Z. Williamson
59,2024-02-27,,,Box Score,@,New York Knicks,W,,115,92,35,24,B. Ingram · H. Jones · T. Murphy · J. Valančiūnas · Z. Williamson
60,2024-02-28,,,Box Score,@,Indiana Pacers,L,,114,123,35,25,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
61,2024-03-01,,,Box Score,,Indiana Pacers,W,,129,102,36,25,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
62,2024-03-05,,,Box Score,@,Toronto Raptors,W,,139,98,37,25,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
63,2024-03-08,,,Box Score,@,Philadelphia 76ers,W,,103,95,38,25,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
64,2024-03-10,,,Box Score,@,Atlanta Hawks,W,,116,103,39,25,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
65,2024-03-13,,,Box Score,,Cleveland Cavaliers,L,,95,116,39,26,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
66,2024-03-15,,,Box Score,,Los Angeles Clippers,W,,112,104,40,26,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
67,2024-03-16,,,Box Score,,Portland Trail Blazers,W,,126,107,41,26,B. Ingram · C. McCollum · T. Murphy · J. Valančiūnas · Z. Williamson
68,2024-03-19,,,Box Score,@,Brooklyn Nets,W,,104,91,42,26,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
69,2024-03-21,,,Box Score,@,Orlando Magic,L,,106,121,42,27,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
70,2024-03-22,,,Box Score,@,Miami Heat,W,,111,88,43,27,H. Jones · C. McCollum · T. Murphy · J. Valančiūnas · Z. Williamson
71,2024-03-24,,,Box Score,@,Detroit Pistons,W,,114,101,44,27,H. Jones · C. McCollum · T. Murphy · J. Valančiūnas · Z. Williamson
72,2024-03-26,,,Box Score,,Oklahoma City Thunder,L,,112,119,44,28,H. Jones · C. McCollum · T. Murphy · J. Valančiūnas · Z. Williamson
73,2024-03-28,,,Box Score,,Milwaukee Bucks,W,,107,100,45,28,H. Jones · C. McCollum · T. Murphy · J. Valančiūnas · Z. Williamson
74,2024-03-30,,,Box Score,,Boston Celtics,L,,92,104,45,29,H. Jones · C. McCollum · T. Murphy · J. Valančiūnas · Z. Williamson
75,2024-04-01,,,Box Score,,Phoenix Suns,L,,111,124,45,30,H. Jones · C. McCollum · T. Murphy · J. Valančiūnas · Z. Williamson
76,2024-04-03,,,Box Score,,Orlando Magic,L,,108,117,45,31,H. Jones · C. McCollum · T. Murphy · J. Valančiūnas · Z. Williamson
77,2024-04-05,,,Box Score,,San Antonio Spurs,L,,109,111,45,32,D. Daniels · H. Jones · C. McCollum · T. Murphy · J. Valančiūnas
78,2024-04-07,,,Box Score,@,Phoenix Suns,W,,113,105,46,32,H. Jones · C. McCollum · T. Murphy · J. Valančiūnas · Z. Williamson
79,2024-04-09,,,Box Score,@,Portland Trail Blazers,W,,110,100,47,32,H. Jones · C. McCollum · T. Murphy · J. Valančiūnas · Z. Williamson
80,2024-04-11,,,Box Score,@,Sacramento Kings,W,,135,123,48,32,H. Jones · C. McCollum · T. Murphy · J. Valančiūnas · Z. Williamson
81,2024-04-12,,,Box Score,@,Golden State Warriors,W,,114,109,49,32,H. Jones · C. McCollum · T. Murphy · J. Valančiūnas · Z. Williamson
82,2024-04-14,,,Box Score,,Los Angeles Lakers,L,,108,124,49,33,B. Ingram · H. Jones · C. McCollum · J. Valančiūnas · Z. Williamson
